Istance;Size;# hubs;# vehicles;initial solution;heuristics;file name - Universally Unique Identifier (UUID); objective value (initial); objective value (final);elapsed time (final);total # iterations
TR;25;2;5;RND_GREEDY;SA01;fa3911f633454c34b91a46f0cdec61e6;8539;2140;60;318453
TR;25;2;5;RND_GREEDY;SA01;86f2944f22b248beb8797e56ba42bab5;6220;2194;60;475942
TR;25;2;5;RND_GREEDY;SA01;2d09e23c89504a1c9bce5eca21404916;7244;2140;60;317178
TR;25;2;5;RND_GREEDY;SA01;51e7254b353b46a5b27790a7282fc2b1;8538;2161;60;287373
TR;25;2;5;RND_GREEDY;SA01;3d32c303b29349e6ab84c9434d11b528;5920;2167;60;338652
TR;25;2;5;PROB;SA01;56f93c36445c41a2acce498d45fc8b72;10279;2140;60;484134
TR;25;2;5;PROB;SA01;9dd5661fb94b4b31bc5dcb669a92ab2e;9497;2136;60;240972
TR;25;2;5;PROB;SA01;28908d10ea1440f9abf633ebb57ceecf;7094;2194;60;283143
TR;25;2;5;PROB;SA01;adcde3b2a3fa4fd3baab698e28d71522;8859;2140;60;348520
TR;25;2;5;PROB;SA01;5f2b1e44eb76451b801697e390fd2fd6;12480;2136;60;284168
TR;25;2;5;PROB;SA01;6872d04861a14e988dc8c07ad4f6ba97;9820;2161;60;431285
TR;25;2;5;PROB;SA01;8840bd4fac57402393679b9bd9c60d18;9913;2136;60;300589
TR;25;2;5;PROB;SA01;dc67551c7a7f44518730802d2d0e8996;7846;2140;60;174277
TR;25;2;5;PROB;SA01;eb5c62513d7a46cc8bca95d44ed27fd3;12117;2140;60;335902
TR;25;2;5;PROB;SA01;ac293079c9ea49a5a580bc8b8c791659;7742;2176;60;485646
TR;25;2;5;GREEDY_GRB;SA01;a8a8213e2951471dbdd488bc49a3ef45;2377;2136;60;335976
TR;25;2;5;GREEDY_GRB;SA01;320057f4dc5f438db3ee9aafe3f2efa6;2377;2140;60;535586
TR;25;2;5;GREEDY_GRB;SA01;b99ca3f4cea2415ea8f1a9b47efab28c;2377;2136;60;228718
TR;25;2;5;GREEDY_GRB;SA01;bd581b4598494efdb31f58dc0145d94e;2377;2163;60;313934
TR;25;2;5;GREEDY_GRB;SA01;2f76184163d14c48ba1ae84ae15fd319;2377;2140;60;447961
TR;25;2;5;GREEDY_GRB;SA01;6bf4a55f06aa448f90d60e0db6856d86;2377;2140;60;262826
TR;25;2;5;GREEDY_GRB;SA01;2430705c80634b0d96ef592aa4e20683;2377;2140;60;176524
TR;25;2;5;GREEDY_GRB;SA01;85991c7ca1b64c52b12ceac6b5d72ce6;2377;2140;60;508975
TR;25;2;5;GREEDY_GRB;SA01;f7762d44c06940b3a23d85a7deb3cad4;2377;2136;60;327232
TR;25;2;5;GREEDY_GRB;SA01;1804673761fd45dda2230f494d308aaf;2377;2161;60;205356
TR;25;2;5;GRB;SA01;83b9202e0a7948af808f458fe1e38496;2635;2136;60;277847
TR;25;2;5;GRB;SA01;01ad295e9f774ba6a67a53b76d27d73d;2635;2140;60;502927
TR;25;2;5;GRB;SA01;648faa40fd1f4f468d3f034f8bad9d99;2635;2140;60;639117
TR;25;2;5;GRB;SA01;da850748b5c244bba0b7e1405d71fe5d;2635;2136;60;317647
TR;25;2;5;GRB;SA01;c341f0be63e1407db18e375a1de3327a;2635;2161;60;263260
TR;25;2;5;GRB;SA01;42554f17b3044b24a2c4783a552c988b;2635;2173;60;189223
TR;25;2;5;GRB;SA01;7d98539039e147cd80c8f034928c90ea;2635;2136;60;260202
TR;25;2;5;GRB;SA01;e4c8a31ed75b4c38b5c6dbcb2f9b6811;2635;2136;60;225785
TR;25;2;5;GRB;SA01;37563bd1207f4849b9ba8fbbcf6e63bb;2635;2136;60;371107
TR;25;2;5;GRB;SA01;2592b7ded32640ec8aca80edccc3e4c4;2635;2194;60;289826
TR;25;5;1;RND;SA01;42ed57e175c24a08b7d48a206b04e5ce;11748;2768;60;149153
TR;25;5;1;RND;SA01;5f6c69e6bc244eb0afaa1011b2396d48;14539;2768;60;127899
TR;25;5;1;RND;SA01;9fccc8e7b4d840baadc0f531830a29a2;10711;2740;60;349235
TR;25;5;1;RND;SA01;a6ba14c58e8b45dc9d91c774c1092d93;12854;2779;60;204023
TR;25;5;1;RND;SA01;344730744a234886a938663497a050b5;9868;2920;60;117637
TR;25;5;1;RND;SA01;1ccaf884668f4067a91bfc4a57ffa908;13911;2830;60;151391
TR;25;5;1;RND;SA01;8ec6d3755b154cd9bfcbae98b7515f6b;14274;2721;60;207646
TR;25;5;1;RND;SA01;226ee37f6ae74dc9ac4edcf75f306bf3;13333;2779;60;314321
TR;25;5;1;RND;SA01;4f278d1e694d46a4aa48f730c66f1938;12926;2785;60;216348
TR;25;5;1;RND;SA01;d78e83fd43a949a794a290a49cbc97a4;13045;2721;60;149535
TR;25;5;1;GREEDY;SA01;12f8ff9fd17f43dc8c783b1a586f525b;12598;2768;60;179417
TR;25;5;1;GREEDY;SA01;bf7db3e81baf437ca9aea50a1df84b10;8083;2721;60;227965
TR;25;5;1;GREEDY;SA01;79e5a8e7da074dbb9d7c3b24dba938f1;16016;2810;60;170077
TR;25;5;1;GREEDY;SA01;271c23df0f084cdd8380603d9017d8dd;7522;2768;60;348849
TR;25;5;1;GREEDY;SA01;568d99f8f2c845acad8dc3976caddb50;6669;2731;60;345800
TR;25;5;1;GREEDY;SA01;1d94f585783a4db8befdab56b5068cb2;9419;2769;60;169709
TR;25;5;1;GREEDY;SA01;ca038f542366408fbfb11d26b9dc2d4c;6736;2821;60;73301
TR;25;5;1;GREEDY;SA01;5d1f0839c20f4e4fb9c21b617cb0c77c;8730;2768;60;161258
TR;25;5;1;GREEDY;SA01;63c2dc8526d342979c5ad9d168f10d9e;8443;2768;60;186900
TR;25;5;1;GREEDY;SA01;36b047c8e5de4a63bc3a9edf470b3bb9;8260;2768;60;146627
TR;25;5;1;GREEDY_RND;SA01;3671aefd73f144939324beee0989d07d;14328;2768;60;189941
TR;25;5;1;GREEDY_RND;SA01;d2bd6a00de4141c99c0c050c356e1bd7;17428;2779;60;173251
TR;25;5;1;GREEDY_RND;SA01;3aa95beeaaff417c95282cade162c184;14061;2710;60;200912
TR;25;5;1;GREEDY_RND;SA01;6d6069b8a5574cbb837356151f8f83ec;13218;2710;60;183662
TR;25;5;1;GREEDY_RND;SA01;a53fcc1fca6846ebaab9121d82d42d49;9691;2710;60;190375
TR;25;5;1;GREEDY_RND;SA01;bab728d3e0cc407490ed9f2a5180a450;14627;2768;60;197859
TR;25;5;1;GREEDY_RND;SA01;e6d79c699fc94c46a02fc1b43b030e6f;19278;2810;60;253958
TR;25;5;1;GREEDY_RND;SA01;f16c2deb05584bb29a71c10be7cae02a;15472;2768;60;178063
TR;25;5;1;GREEDY_RND;SA01;a3acd0429f774b79baf867245b20ea15;10453;2721;60;261885
TR;25;5;1;GREEDY_RND;SA01;653eb92dd05a46a8ae705ccef6a40d4d;13011;2722;60;237642
TR;25;5;1;RND_GREEDY;SA01;f3b68bd2ab0847a389fdd37937fd0f7a;8339;2852;60;91980
TR;25;5;1;RND_GREEDY;SA01;b6d2f16c9cba4cb591407999fed9ea0e;7508;2765;60;149874
TR;25;5;1;RND_GREEDY;SA01;ef614fd007df46b496405ee16953e695;8709;2768;60;238502
TR;25;5;1;RND_GREEDY;SA01;2633bf1fb0a74290acd7a780bea90622;6961;2785;60;172991
TR;25;5;1;RND_GREEDY;SA01;e8420f49bd89411e9a8cd284b363922d;7222;2721;60;387646
TR;25;5;1;RND_GREEDY;SA01;3314f5a0a4ce4bd4bb1b1383a92bec56;5987;2785;60;351261
TR;25;5;1;RND_GREEDY;SA01;c4d0b5666cc44d7abb7071ad3dd24ab9;6493;2768;60;184622
TR;25;5;1;RND_GREEDY;SA01;fec86dbfd4f145eb8f3a257744894d7f;10801;2768;60;170719
TR;25;5;1;RND_GREEDY;SA01;d7a6ed14b0fc498bb144cf85264cd175;7697;2721;60;229581
TR;25;5;1;RND_GREEDY;SA01;7009c314d08a41248fcced3693b10d0f;8741;2710;60;362134
TR;25;5;1;PROB;SA01;ca4e25af086d48cb8a1af5fa25af83e9;10580;2813;60;170714
TR;25;5;1;PROB;SA01;71d4a231cd5b4039b311938dff27d982;10942;2779;60;128679
TR;25;5;1;PROB;SA01;5a0f269d73b84c75b8100cc1fe822f30;13017;2768;60;187510
TR;25;5;1;PROB;SA01;d559eeb0f9ed4252bc1d714fbaa46a87;7843;2768;60;235870
TR;25;5;1;PROB;SA01;20f078e96ab54636a27983e4bc4223ca;9550;2721;60;231105
TR;25;5;1;PROB;SA01;2da90e9583e54a7aa5407d68fa307f62;16451;2768;60;191527
TR;25;5;1;PROB;SA01;a0e19c4df9304aecb773537fa1e6e1b0;12052;2768;60;174411
TR;25;5;1;PROB;SA01;8183de948313428d8eb65a2cd2656120;8444;2810;60;140273
TR;25;5;1;PROB;SA01;5ce86b1bc43b4347ac043f9f847e2275;9530;2768;60;137735
TR;25;5;1;PROB;SA01;7fd7eb5ec4f145d68d528df5fc7cbbdc;11603;2860;60;106582
TR;25;5;1;GREEDY_GRB;SA01;fb22718c350f4dde98cd81f9e5f3ab33;4699;2810;60;130078
TR;25;5;1;GREEDY_GRB;SA01;d691fa65030d4c8ab3f8fcbdc4f3a955;4699;2722;60;180633
TR;25;5;1;GREEDY_GRB;SA01;15590d1077de46f087e152be7b9043e0;4699;2768;60;119439
TR;25;5;1;GREEDY_GRB;SA01;c2a63f647b0047efbf51ba651b6e655d;4699;2810;60;140007
TR;25;5;1;GREEDY_GRB;SA01;970fc8837afa4ff4af2a5bbc7ec86746;4699;2768;60;126936
TR;25;5;1;GREEDY_GRB;SA01;1a8e0aff0a8a431297f708d3d0a3cdb6;4699;2768;60;158171
TR;25;5;1;GREEDY_GRB;SA01;929306931379413580c84ad89ab576a5;4699;2768;60;162968
TR;25;5;1;GREEDY_GRB;SA01;1be6e8fcb4b34748a9c59e458427c50b;4699;2768;60;249868
TR;25;5;1;GREEDY_GRB;SA01;7d48b6e63f99403e9d99c4a911b75e2b;4699;2768;60;201332
TR;25;5;1;GREEDY_GRB;SA01;ee3173ba4c544bfea143854d70fdf4bb;4699;2758;60;247413
TR;25;5;1;GRB;SA01;772d8e2c3fc04dfa819fb1afe0452d4d;3570;2810;60;200301
TR;25;5;1;GRB;SA01;32f3def88fc146d4a24ea0a466107cdd;3570;2779;60;178929
TR;25;5;1;GRB;SA01;484ced2902d84e9c84a78071febd875b;3570;2768;60;123783
TR;25;5;1;GRB;SA01;d6ba93f225124d6392ff6b1917c0f15c;3570;2721;60;228979
TR;25;5;1;GRB;SA01;0292391a718a4587a54fa87d65d0788b;3570;2740;60;205022
TR;25;5;1;GRB;SA01;694a792ead2e4e1486c6520e21cbd94a;3570;2863;60;131439
TR;25;5;1;GRB;SA01;2f68dfb3a24d451480dbdf508c227540;3570;2722;60;309433
TR;25;5;1;GRB;SA01;c85bbea5c5f14cac994265208f1836ab;3570;2779;60;482276
TR;25;5;1;GRB;SA01;aad665e399b048eea6acc1370847bf1f;3570;2765;60;147530
TR;25;5;1;GRB;SA01;a724b97ba1264140bd0ef3d298ecbe41;3570;2768;60;170017
TR;25;5;2;RND;SA01;f2ad16d365fd439b86a4e745d3716184;8411;2044;60;311367
TR;25;5;2;RND;SA01;7e5dbeb7d05945d1b2180b3306ba2511;9716;2081;60;265742
TR;25;5;2;RND;SA01;cc7e368871ed409583af0152a642fe78;7874;2075;60;210660
TR;25;5;2;RND;SA01;ddaaecdfa4544a2bbcbf07130a45c476;7434;2026;60;264654
TR;25;5;2;RND;SA01;98868b03ece54f9fa94c4ed3e257159d;10082;2055;60;361753
TR;25;5;2;RND;SA01;f006bb85425546928b45a3e5ad531e0b;9496;2055;60;510375
TR;25;5;2;RND;SA01;e0054cd9dc06450aa0bfa161dce1462c;9136;2031;60;386358
TR;25;5;2;RND;SA01;5525dac687a94e2bbd8619de3676a289;10194;2042;60;319983
TR;25;5;2;RND;SA01;2689eadfa98940f8ae643667a7200cdc;10540;2087;60;343122
TR;25;5;2;RND;SA01;10718d260aaf4fe2b3a2d144f9aa7deb;8677;2043;60;213923
TR;25;5;2;GREEDY;SA01;b9278481f808449dbbcdab5c548b9fe8;5777;2031;60;326381
TR;25;5;2;GREEDY;SA01;68b07a020aa2441e87dfb739a72034a6;5223;2055;60;321292
TR;25;5;2;GREEDY;SA01;b3dd175c65bc4281a01220d61b8a2be1;6317;2043;60;219963
TR;25;5;2;GREEDY;SA01;885dcc055f8047389f6929f05ed148f4;4428;2047;60;291436
TR;25;5;2;GREEDY;SA01;af4bd06ffdd54ec2be33da1320fe31d3;6006;2070;60;287801
TR;25;5;2;GREEDY;SA01;34c19acb0bd448f3b9062e25f53f4cb0;5163;2090;60;210841
TR;25;5;2;GREEDY;SA01;77f4dc1b73d64a768f47fefeb264a076;5036;2044;60;248585
TR;25;5;2;GREEDY;SA01;9c86ac83f375441d94e4fa31d3f4accd;6071;2123;60;230868
TR;25;5;2;GREEDY;SA01;856cf6e6306845749ef624fdb2182d7c;6317;2047;60;235649
TR;25;5;2;GREEDY;SA01;552b859c196248d4ba862e283851a934;6132;2055;60;1037375
TR;25;5;2;GREEDY_RND;SA01;e02b1eebf2da44b0ad896050db4eaf1d;11025;2092;60;219581
TR;25;5;2;GREEDY_RND;SA01;35b998641aed48efbfd516aa447d1ee6;9264;2044;60;207869
TR;25;5;2;GREEDY_RND;SA01;300d38afb0264158a45973526b77fc04;9274;2054;60;219841
TR;25;5;2;GREEDY_RND;SA01;272c0370d5f440f6ab583894bd6a5f4d;9835;2090;60;158603
TR;25;5;2;GREEDY_RND;SA01;6b1ffd5bb32b43d58356ec0c063a433a;9560;2031;60;320067
TR;25;5;2;GREEDY_RND;SA01;d3b49d699ff243e1933be788861cfb4b;8187;2055;60;312598
TR;25;5;2;GREEDY_RND;SA01;ff6810f9b71e4def95dcfd87e9f5568d;8239;2072;60;223726
TR;25;5;2;GREEDY_RND;SA01;1426e0db7ab44d15a9f8d4b95621432e;8126;2044;60;326115
TR;25;5;2;GREEDY_RND;SA01;a0aff484dfe84931af705915fc6300d1;9420;2070;60;181093
TR;25;5;2;GREEDY_RND;SA01;9a31f40f4aa94795ad395961ffc22b35;9692;2042;60;328339
TR;25;5;2;RND_GREEDY;SA01;d5b7a1f1229847aea0c37a644d427c70;7246;2090;60;181526
TR;25;5;2;RND_GREEDY;SA01;2b4213bc7c334d16a21c948adaa9a93d;3887;2090;60;158503
TR;25;5;2;RND_GREEDY;SA01;6e65aa7a146c4dad8877a99f1f855125;4174;2055;60;654983
TR;25;5;2;RND_GREEDY;SA01;236d58e650d04ade931edd60124add4f;5347;2042;60;272917
TR;25;5;2;RND_GREEDY;SA01;839958c00dbb4f2a8343b167c2c3dd23;4686;2042;60;374841
TR;25;5;2;RND_GREEDY;SA01;b603d86cd0a84ea58b541a9dc1944b3d;6333;2055;60;351552
TR;25;5;2;RND_GREEDY;SA01;8ef18bff815a40ada302aa4dc88bf4b9;6513;2090;60;232497
TR;25;5;2;RND_GREEDY;SA01;cc99e0dbaee042a6b6b9d668444c7fef;4630;2090;60;306591
TR;25;5;2;RND_GREEDY;SA01;6096afd3e196477f8b2b5155f61ee5fc;6238;2053;60;334967
TR;25;5;2;RND_GREEDY;SA01;be5cd69571294f1ba38f0b3b2a3e5861;6678;2042;60;267374
TR;25;5;2;PROB;SA01;337d3a4360ac4e948cf70e9bcbe02a43;6993;2031;60;540591
TR;25;5;2;PROB;SA01;a78c701bf15b4eb5aca33f256f51361e;7644;2044;60;411318
TR;25;5;2;PROB;SA01;861979bc2c404d92b0d37dc6d482d4df;7061;2042;60;218352
TR;25;5;2;PROB;SA01;03d792df4b914e669e0627402ae73ada;6385;2031;60;192561
TR;25;5;2;PROB;SA01;e7fe27c3f84944ccbeb917dfc553889b;7360;2091;60;239207
TR;25;5;2;PROB;SA01;f9c44fbd0e4449b2bf0b1ce9fe6319c1;6780;2031;60;252200
TR;25;5;2;PROB;SA01;fdee9f75a4984fb88cd46294d9cfce72;8656;2042;60;345414
TR;25;5;2;PROB;SA01;5b04cf876d1446fdadbde63d8906853a;7079;2043;60;388251
TR;25;5;2;PROB;SA01;0199b922449b450bb6b44d22f5e858cc;7087;2091;60;294847
TR;25;5;2;PROB;SA01;d68b83af03a54c1bad386b9a3ab808aa;6849;2042;60;492443
TR;25;5;2;GREEDY_GRB;SA01;e69089ac44da4a7d9a68618a0ff87a6b;2853;2097;60;325070
TR;25;5;2;GREEDY_GRB;SA01;e1b0fc24190146daa09afa520355ae52;2853;2042;60;271398
TR;25;5;2;GREEDY_GRB;SA01;6242bd7389364b3e8adcf5e595092709;2853;2090;60;249112
TR;25;5;2;GREEDY_GRB;SA01;640979db9c8e4c5589082fe21ee17ff9;2853;2090;60;229132
TR;25;5;2;GREEDY_GRB;SA01;253add17a5524459847b2d2881edafc4;2853;2044;60;334335
TR;25;5;2;GREEDY_GRB;SA01;c4f73aff02ab49eab1751f39b5ff48cb;2853;2090;60;261873
TR;25;5;2;GREEDY_GRB;SA01;29179307bb4b4c98a3d245906f9c1337;2853;2062;60;312812
TR;25;5;2;GREEDY_GRB;SA01;8576b5082a024d9ba6bac940f9b04c64;2853;2031;60;264886
TR;25;5;2;GREEDY_GRB;SA01;6a09c1ac107941fc92b7ca011731464d;2853;2055;60;766235
TR;25;5;2;GREEDY_GRB;SA01;ffdbabbca8b84f8f88f4884c7584a1aa;2853;2055;60;275082
TR;25;5;2;GRB;SA01;69bbb32c4c564c6c9349a7c7538a4160;3133;2031;60;336449
TR;25;5;2;GRB;SA01;a1a04f5280d04f379bdcdc186ca31ced;3133;2031;60;235029
TR;25;5;2;GRB;SA01;03307089314245458bea084db9df2976;3133;2062;60;336632
TR;25;5;2;GRB;SA01;ddc329c74eee4b9d8a9cd904d3cf56a7;3133;2043;60;416406
TR;25;5;2;GRB;SA01;274f426c3c4a47959dc479130d34151c;3133;2031;60;241278
TR;25;5;2;GRB;SA01;05f974f5651647aea174aa6702e70836;3133;2043;60;762032
TR;25;5;2;GRB;SA01;218fe1d93ef34d2ea46a9bc6bf3af702;3133;2061;60;266154
TR;25;5;2;GRB;SA01;89dec63282b34f36a466f3bbc4e4fe3a;3133;2057;60;261715
TR;25;5;2;GRB;SA01;b5b32ab5acde4baea546c5f9532834ba;3133;2044;60;411600
TR;25;5;2;GRB;SA01;02a2e590340e460cb80e1c938f9556b9;3133;2042;60;301616
TR;50;2;1;RND;SA01;9ecf241ca5384efd8f04f2cda9fc7bb1;39339;8065;270;1224268
TR;50;2;1;RND;SA01;5b14bc3fbd9a418fba1a9844bd63004b;41132;8273;270;318230
TR;50;2;1;RND;SA01;008c31c5519e46e48d79103481aa5a35;43411;8189;270;402665
TR;50;2;1;RND;SA01;9c40964cf5954ee9ad667e1eaafca3ad;41034;8235;270;1457919
TR;50;2;1;RND;SA01;d258f673f696487f8f7ebfba31700115;40895;8128;270;431726
TR;50;2;1;RND;SA01;d7eeab90a8d8459fa2ffd3e1d8fcb7f4;40484;8190;270;3038282
TR;50;2;1;RND;SA01;a9b5e6a647774018b00927b142dfe919;43871;7861;270;1388821
TR;50;2;1;RND;SA01;9bdd92f99a064df580fae62b922ec80d;39509;8025;270;298664
TR;50;2;1;RND;SA01;e55ae9df64ec41fb868d99082c4c3845;40242;7914;270;896212
TR;50;2;1;RND;SA01;d3ca21d2c7d34524a66f4645d2646064;35963;7949;270;285229
TR;50;2;1;GREEDY;SA01;a623c8d8184c4d2b90f075a4dc70199f;25620;7901;270;1250254
TR;50;2;1;GREEDY;SA01;0ca9ecdfc6e548f4904e962f9bc74bb8;25941;8242;270;444828
TR;50;2;1;GREEDY;SA01;324ca0a70fa0408a926ced3bb45977b2;26643;7861;270;1742940
TR;50;2;1;GREEDY;SA01;bfa9281760a3413b9fd734b08b5fae0a;25926;8305;270;446072
TR;50;2;1;GREEDY;SA01;29889ce23b324936be858a1de5554400;27909;7875;270;531336
TR;50;2;1;GREEDY;SA01;d8224523db2e43e28084f43143d93461;24331;8068;270;1231360
TR;50;2;1;GREEDY;SA01;6b78e523da3242e5a92a9bcc4e892430;25904;8096;270;1003853
TR;50;2;1;GREEDY;SA01;fff96bab5b9d4ae5a29f9f8edeaf6efb;29437;7797;270;4968993
TR;50;2;1;GREEDY;SA01;885bbc4c46694b3287b07927f61b2516;29437;8295;270;640955
TR;50;2;1;GREEDY;SA01;db6e6d6807a24593acda5a8c1a1c1d74;25926;7807;270;1855142
TR;50;2;1;GREEDY_RND;SA01;cb943bd1088441b7ac6fbd044af6f60f;39534;7919;270;787154
TR;50;2;1;GREEDY_RND;SA01;fc036f76439543f7b8a8f6b4973cc0f4;39075;8189;270;278638
TR;50;2;1;GREEDY_RND;SA01;a49bb6db3b19408e8365c7ab0261d2fe;36004;7919;270;1592514
TR;50;2;1;GREEDY_RND;SA01;2c791ab438994c2da48437218fc4e42f;39223;7970;270;354500
TR;50;2;1;GREEDY_RND;SA01;0b32b409c13042ce9f7252897006ea49;33386;8087;270;840329
TR;50;2;1;GREEDY_RND;SA01;934d1e939a364dc1a3ac0f5bcc6ccf9a;37306;8024;270;281353
TR;50;2;1;GREEDY_RND;SA01;a9ce74159ec84fd68eeebb004642edce;35257;8044;270;567891
TR;50;2;1;GREEDY_RND;SA01;dea780b4d780427d9df1c7c293057325;36128;8033;270;1251579
TR;50;2;1;GREEDY_RND;SA01;3d4c8b66909540fba0b869ac128dd99f;41725;7875;270;447951
TR;50;2;1;GREEDY_RND;SA01;9242b1ab201e453d8977e965bbafc643;35760;8118;270;601660
TR;50;2;1;RND_GREEDY;SA01;de3d91bd47654b79bd42c8a44a74558c;19237;7968;270;448991
TR;50;2;1;RND_GREEDY;SA01;bb0276d5cf604de8b06d04fac13114cb;21711;8543;270;191147
TR;50;2;1;RND_GREEDY;SA01;83598da9ab8f444fa50fa3ceaaa7918a;17157;7967;270;2139716
TR;50;2;1;RND_GREEDY;SA01;e57382bcc29f4d629c4f08a307acc437;22749;8047;270;344015
TR;50;2;1;RND_GREEDY;SA01;5db153907e1949c7ad284adc0cab7b71;21684;8110;270;532452
TR;50;2;1;RND_GREEDY;SA01;0bd08cc870d84c539976a1148f243cac;24274;8010;270;405241
TR;50;2;1;RND_GREEDY;SA01;d1bace9607e74393be229ca9e515b60c;19100;8072;270;1078742
TR;50;2;1;RND_GREEDY;SA01;f3b5103cb653495eb64ba1c194d0a9df;24469;8184;270;214633
TR;50;2;1;RND_GREEDY;SA01;a676ea78fbd04506a108f7300bb078cd;18356;7919;270;1279738
TR;50;2;1;RND_GREEDY;SA01;78116352a4a34ec897ee07c678f4b7c4;18369;8250;270;378493
TR;50;2;1;PROB;SA01;34ff55a2e9704b29a83ca436dceb7786;28439;7958;270;644207
TR;50;2;1;PROB;SA01;6bd72c765d884ee1a72fc47d19443425;20456;7797;270;1604218
TR;50;2;1;PROB;SA01;91a1942af4004ffdb64ae0673c70963c;23018;7861;270;1712963
TR;50;2;1;PROB;SA01;ac56c526895f48db869694746c042024;22654;8008;270;1257027
TR;50;2;1;PROB;SA01;d4df63d8c945478b96d4034e18550dde;25023;7919;270;1137281
TR;50;2;1;PROB;SA01;319696c52e8f4eeeb4f651ee9d349487;22012;7875;270;744687
TR;50;2;1;PROB;SA01;83eefadec1b547edb871778b1cb5d51f;26844;8019;270;810735
TR;50;2;1;PROB;SA01;115af8ef129a46d78c427d8e5f3126d0;21871;8047;270;426868
TR;50;2;1;PROB;SA01;870f795506ac4b9b83806add5d7bcee1;24424;8029;270;560712
TR;50;2;1;PROB;SA01;1a1204872ae14822913c33c6fe1308ab;20256;8119;270;355947
TR;50;2;1;GREEDY_GRB;SA01;3839c0a2727a4d769b055ccbf0553bc2;9330;8031;270;463139
TR;50;2;1;GREEDY_GRB;SA01;f4bf3235e87742eebd53dc917e875d71;9330;7797;270;2009192
TR;50;2;1;GREEDY_GRB;SA01;f0b2024b62574ffd9a88ae3a2f29115d;9330;7901;270;2002503
TR;50;2;1;GREEDY_GRB;SA01;474865c1304846b590f609a78e3b4cc9;9330;7831;270;1165373
TR;50;2;1;GREEDY_GRB;SA01;7bae84d4b43b44a3b8e443429d35e71e;9330;8104;270;758770
TR;50;2;1;GREEDY_GRB;SA01;7428ad650ff94d669546f4fedfd26a84;9330;8114;270;1389055
TR;50;2;1;GREEDY_GRB;SA01;7a3c3e329cd8413eac8e48b090f8a7fe;9330;8019;270;2193327
TR;50;2;1;GREEDY_GRB;SA01;72db2fcb441c45f685b01be3c31b3e7c;9330;8386;270;695389
TR;50;2;1;GREEDY_GRB;SA01;b7c18e99cc394216b69fca7e05283345;9330;8338;270;392528
TR;50;2;1;GREEDY_GRB;SA01;d4559a845d3649e98bbca0b577985656;9330;7922;270;2120114
TR;50;2;1;GRB;SA01;1c2b4f1430cd4d9e883344e3c8b2d059;9201;8281;270;20715008
TR;50;2;1;GRB;SA01;aba2ce682f2a41b1846394a7b7848b01;9201;8124;270;862272
TR;50;2;1;GRB;SA01;dad6092bc510434890f6b4d2ed67e3df;9201;8410;270;477730
TR;50;2;1;GRB;SA01;3ef293a93d864b47bdb649914bb2ff8e;9201;8010;270;466066
TR;50;2;1;GRB;SA01;f94f76e5585f47229f36d5ec58f55e70;9201;7912;270;857673
TR;50;2;1;GRB;SA01;78e516d97ce440c9a146ad5b1ece6a6c;9201;8114;270;1033538
TR;50;2;1;GRB;SA01;5cb5126523464b76ad024be3a49526b2;9201;8121;270;1697944
TR;50;2;1;GRB;SA01;0f2fab3ef442472c959df2e3c99d04b5;9201;7915;270;522363
TR;50;2;1;GRB;SA01;cf1166a6d5b54559a01bd30ffe54a524;9201;8175;270;409255
TR;50;2;1;GRB;SA01;6ca6448e1f6741e097956bb0d39bd53e;9201;8090;270;584282
TR;50;2;5;RND;SA01;0ab20280ece4473db3e25f94203f2e5a;35964;2631;270;3503696
TR;50;2;5;RND;SA01;e1a342b5b763406ea52e36b8fb4c1047;21668;2609;270;1957807
TR;50;2;5;RND;SA01;376d58366c82431299af483984032239;31988;2656;270;2788362
TR;50;2;5;RND;SA01;320d4cecf4674d32bb522d5bfb98ed55;31873;2712;270;5584391
TR;50;2;5;RND;SA01;824bf75925244055bb28c29e5d68514e;23411;2730;270;17667300
TR;50;2;5;RND;SA01;f19b59f7d2d1478790402a1b283c8574;25745;2620;270;2362920
TR;50;2;5;RND;SA01;e4299b05a1a44aacbf41afee3ef514d2;25990;2648;270;8328286
TR;50;2;5;RND;SA01;bf15fd2ff3704caca9dbc1fe30688dbd;28025;2690;270;956517
TR;50;2;5;RND;SA01;ee3aa6f567434fa49fad00a7f0840278;27358;2626;270;25274447
TR;50;2;5;RND;SA01;bb531ea8e0d94848b7213af2a2e887a6;33043;2609;270;1844914
TR;50;2;5;GREEDY;SA01;b22dc88aa35a4f6bb75e84559fc6fd4f;20446;2704;270;1141815
TR;50;2;5;GREEDY;SA01;676ac81497324a90846b4e49b67fd810;20301;2641;270;9253784
TR;50;2;5;GREEDY;SA01;3025731efc5b4a5499ca6e2f430fd390;15455;2652;270;29581723
TR;50;2;5;GREEDY;SA01;069d376d554f4aa1897742c85c6b8068;22614;2652;270;2215594
TR;50;2;5;GREEDY;SA01;83db5f75bbc04e21b2720fe8c177c5cd;17772;2597;270;3431421
TR;50;2;5;GREEDY;SA01;231cd49dffe84566ac0d8b29f0b24937;22981;2629;270;3460040
TR;50;2;5;GREEDY;SA01;a8656113132d4021bc05b5f679aec92c;18112;2604;270;2535895
TR;50;2;5;GREEDY;SA01;d10d4ede45c747d2b6a1f03650207bc8;12179;2661;270;4846979
TR;50;2;5;GREEDY;SA01;747ef544080945b9a182c13b54cc4b2a;18356;2675;270;7150662
